"","Ch1","Ch2","Ch3","Ch4"
"7033",0,0,1,0
"7034",0,0,0,1
"7035",0,0,0,1
"7036",0,0,0,1
"7037",1,0,0,0
"7038",0,1,0,0
"7039",0,1,0,0
"7040",0,0,0,1
"7041",0,0,1,0
"7042",0,0,1,0
"7050",0,1,0,0
"7051",0,1,0,0
"7052",0,1,0,0
"7053",1,0,0,0
"7054",0,1,0,0
"7055",0,0,1,0
"7056",0,0,1,0
"7057",0,0,0,1
"7058",1,0,0,0
"7059",1,0,0,0
"7060",0,0,1,0
"7061",0,0,1,0
"7069",0,0,0,1
"7070",0,0,1,0
"7071",0,0,0,1
"7072",0,1,0,0
"7073",0,1,0,0
"7074",0,1,0,0
"7075",0,0,0,1
"7076",0,0,0,1
"7077",0,0,1,0
"7078",0,0,0,1
"7079",0,0,0,1
"7080",0,0,0,1
"7088",0,0,1,0
"7089",0,0,0,1
"7090",0,0,0,1
"7091",0,1,0,0
"7092",0,1,0,0
"7093",0,1,0,0
"7094",0,0,0,1
"7095",0,1,0,0
"7096",0,0,0,1
"7097",0,0,1,0
"7098",0,0,0,1
"7099",0,0,0,1
"7107",0,0,0,1
"7108",1,0,0,0
"7109",1,0,0,0
"7110",0,1,0,0
"7111",1,0,0,0
"7112",0,0,0,1
"7113",0,1,0,0
"7114",0,1,0,0
"7115",0,0,0,1
"7116",1,0,0,0
"7117",0,0,0,1
"7118",0,0,0,1
"7126",0,1,0,0
"7127",0,0,0,1
"7128",0,1,0,0
"7129",1,0,0,0
"7130",0,0,0,1
"7131",0,1,0,0
"7132",1,0,0,0
"7133",0,0,0,1
"7134",1,0,0,0
"7135",0,0,1,0
"7136",1,0,0,0
"7137",0,1,0,0
"7145",0,0,1,0
"7146",0,0,1,0
"7147",0,0,1,0
"7148",0,0,1,0
"7149",0,1,0,0
"7150",1,0,0,0
"7151",0,0,1,0
"7152",0,0,1,0
"7153",0,0,1,0
"7154",1,0,0,0
"7155",0,1,0,0
"7156",0,1,0,0
"7164",0,0,1,0
"7165",0,1,0,0
"7166",1,0,0,0
"7167",0,1,0,0
"7168",0,0,1,0
"7169",0,1,0,0
"7170",1,0,0,0
"7171",0,0,1,0
"7172",0,0,1,0
"7173",0,0,1,0
"7174",0,1,0,0
"7175",0,0,1,0
"7183",0,0,0,1
"7184",0,1,0,0
"7185",0,0,1,0
"7186",1,0,0,0
"7187",0,0,0,1
"7188",0,0,0,1
"7189",0,0,0,1
"7190",0,0,0,1
"7191",0,0,0,1
"7192",0,0,0,1
"7193",0,0,0,1
"7194",0,0,0,1
"7202",0,0,0,1
"7203",0,0,0,1
"7204",1,0,0,0
"7205",1,0,0,0
"7206",0,0,0,1
"7207",0,0,0,1
"7208",0,0,0,1
"7209",0,0,0,1
"7210",0,0,0,1
"7211",0,0,0,1
"7212",0,0,0,1
"7213",0,0,0,1
"7221",0,0,0,1
"7222",0,1,0,0
"7223",0,0,1,0
"7224",0,1,0,0
"7225",0,0,0,1
"7226",1,0,0,0
"7227",0,0,0,1
"7228",0,0,0,1
"7229",1,0,0,0
"7230",0,0,0,1
"7231",0,0,1,0
"7232",0,0,0,1
"7240",0,0,0,1
"7241",1,0,0,0
"7242",0,0,0,1
"7243",1,0,0,0
"7244",0,1,0,0
"7245",0,0,0,1
"7246",1,0,0,0
"7247",0,0,0,1
"7248",1,0,0,0
"7249",0,0,0,1
"7250",1,0,0,0
"7251",0,0,0,1
"7259",1,0,0,0
"7260",0,0,1,0
"7261",0,1,0,0
"7262",1,0,0,0
"7263",0,1,0,0
"7264",0,1,0,0
"7265",0,0,1,0
"7266",0,1,0,0
"7267",0,0,1,0
"7268",0,0,0,1
"7269",0,1,0,0
"7270",0,0,0,1
"7278",0,1,0,0
"7279",0,1,0,0
"7280",0,0,1,0
"7281",0,1,0,0
"7282",0,0,1,0
"7283",0,1,0,0
"7284",0,0,1,0
"7285",0,1,0,0
"7286",0,0,1,0
"7287",0,1,0,0
"7288",0,0,0,1
"7289",0,1,0,0
"7297",1,0,0,0
"7298",1,0,0,0
"7299",0,0,1,0
"7300",0,1,0,0
"7301",0,1,0,0
"7302",0,0,1,0
"7303",1,0,0,0
"7304",0,1,0,0
"7305",1,0,0,0
"7306",0,0,1,0
"7307",0,1,0,0
"7308",1,0,0,0
"7316",0,0,1,0
"7317",0,1,0,0
"7318",0,1,0,0
"7319",1,0,0,0
"7320",0,1,0,0
"7321",1,0,0,0
"7322",0,0,0,1
"7323",0,0,1,0
"7324",0,0,1,0
"7325",0,0,1,0
"7326",0,0,0,1
"7327",0,0,0,1
"7335",0,1,0,0
"7336",1,0,0,0
"7337",1,0,0,0
"7338",0,0,1,0
"7339",0,1,0,0
"7340",0,0,1,0
"7341",0,1,0,0
"7342",0,1,0,0
"7343",0,0,0,1
"7344",0,1,0,0
"7345",0,1,0,0
"7346",0,1,0,0
"7354",0,1,0,0
"7355",0,0,0,1
"7356",0,1,0,0
"7357",0,0,1,0
"7358",0,0,1,0
"7359",1,0,0,0
"7360",0,1,0,0
"7361",1,0,0,0
"7362",0,0,1,0
"7363",0,1,0,0
"7364",0,0,1,0
"7365",0,1,0,0
"7373",0,0,0,1
"7374",0,1,0,0
"7375",0,0,0,1
"7376",0,0,0,1
"7377",0,0,0,1
"7378",0,0,0,1
"7379",0,1,0,0
"7380",1,0,0,0
"7381",1,0,0,0
"7382",0,0,0,1
"7383",0,0,1,0
"7384",0,0,0,1
"7392",0,0,0,1
"7393",0,0,1,0
"7394",0,0,0,1
"7395",0,1,0,0
"7396",0,0,0,1
"7397",0,0,0,1
"7398",0,0,1,0
"7399",1,0,0,0
"7400",0,0,0,1
"7401",1,0,0,0
"7402",0,0,0,1
"7403",0,0,0,1
"7411",0,0,1,0
"7412",0,1,0,0
"7413",1,0,0,0
"7414",0,0,0,1
"7415",0,1,0,0
"7416",0,1,0,0
"7417",0,0,1,0
"7418",0,1,0,0
"7419",0,0,1,0
"7420",0,0,0,1
"7421",1,0,0,0
"7422",0,0,1,0
"7430",0,0,1,0
"7431",1,0,0,0
"7432",0,1,0,0
"7433",0,0,1,0
"7434",0,0,1,0
"7435",0,0,1,0
"7436",0,1,0,0
"7437",1,0,0,0
"7438",1,0,0,0
"7439",0,0,1,0
"7440",0,1,0,0
"7441",0,1,0,0
"7449",1,0,0,0
"7450",0,1,0,0
"7451",0,1,0,0
"7452",1,0,0,0
"7453",0,0,0,1
"7454",0,1,0,0
"7455",0,0,1,0
"7456",1,0,0,0
"7457",0,1,0,0
"7458",1,0,0,0
"7459",0,1,0,0
"7460",0,1,0,0
"7468",1,0,0,0
"7469",0,1,0,0
"7470",1,0,0,0
"7471",0,1,0,0
"7472",1,0,0,0
"7473",0,0,1,0
"7474",1,0,0,0
"7475",1,0,0,0
"7476",0,0,1,0
"7477",1,0,0,0
"7478",0,1,0,0
"7479",0,0,0,1
"7487",0,0,1,0
"7488",0,0,1,0
"7489",0,0,1,0
"7490",0,1,0,0
"7491",0,1,0,0
"7492",0,0,1,0
"7493",0,0,0,1
"7494",1,0,0,0
"7495",0,0,1,0
"7496",0,1,0,0
"7497",0,0,1,0
"7498",0,1,0,0
"7506",0,1,0,0
"7507",0,0,1,0
"7508",1,0,0,0
"7509",1,0,0,0
"7510",0,0,0,1
"7511",1,0,0,0
"7512",0,0,1,0
"7513",1,0,0,0
"7514",0,1,0,0
"7515",0,0,0,1
"7516",0,0,0,1
"7517",0,0,1,0
"7525",0,0,0,1
"7526",1,0,0,0
"7527",0,0,0,1
"7528",0,0,0,1
"7529",0,0,0,1
"7530",0,1,0,0
"7531",0,0,0,1
"7532",0,0,0,1
"7533",0,0,1,0
"7534",0,0,0,1
"7535",0,0,0,1
"7536",0,1,0,0
"7544",0,0,1,0
"7545",0,1,0,0
"7546",1,0,0,0
"7547",1,0,0,0
"7548",0,1,0,0
"7549",0,0,1,0
"7550",0,1,0,0
"7551",0,1,0,0
"7552",0,1,0,0
"7553",0,0,1,0
"7554",0,1,0,0
"7555",0,1,0,0
"7563",0,0,0,1
"7564",1,0,0,0
"7565",0,0,0,1
"7566",0,0,1,0
"7567",0,0,0,1
"7568",0,0,0,1
"7569",0,1,0,0
"7570",0,0,0,1
"7571",0,0,0,1
"7572",0,0,1,0
"7573",0,0,0,1
"7574",0,0,0,1
"7582",0,0,1,0
"7583",0,0,0,1
"7584",0,0,0,1
"7585",0,0,0,1
"7586",0,0,1,0
"7587",1,0,0,0
"7588",0,0,0,1
"7589",1,0,0,0
"7590",0,1,0,0
"7591",0,1,0,0
"7592",0,0,0,1
"7593",1,0,0,0
"7601",0,0,0,1
"7602",0,0,0,1
"7603",0,0,0,1
"7604",0,0,0,1
"7605",0,0,0,1
"7606",0,0,0,1
"7607",0,0,0,1
"7608",0,0,0,1
"7609",0,0,0,1
"7610",0,0,0,1
"7611",0,0,0,1
"7612",0,0,0,1
"7620",1,0,0,0
"7621",1,0,0,0
"7622",0,0,0,1
"7623",0,0,0,1
"7624",0,0,0,1
"7625",1,0,0,0
"7626",1,0,0,0
"7627",0,1,0,0
"7628",0,1,0,0
"7629",0,0,0,1
"7630",0,1,0,0
"7631",0,1,0,0
"7639",1,0,0,0
"7640",0,0,1,0
"7641",0,0,1,0
"7642",1,0,0,0
"7643",1,0,0,0
"7644",0,1,0,0
"7645",0,0,0,1
"7646",0,0,1,0
"7647",1,0,0,0
"7648",1,0,0,0
"7649",1,0,0,0
"7650",0,0,0,1
"7658",0,1,0,0
"7659",0,1,0,0
"7660",0,0,1,0
"7661",0,0,1,0
"7662",0,0,1,0
"7663",0,1,0,0
"7664",1,0,0,0
"7665",1,0,0,0
"7666",0,1,0,0
"7667",0,1,0,0
"7668",1,0,0,0
"7669",1,0,0,0
"7677",0,0,0,1
"7678",0,0,0,1
"7679",0,0,1,0
"7680",0,0,1,0
"7681",0,0,0,1
"7682",0,0,1,0
"7683",0,0,0,1
"7684",0,0,0,1
"7685",1,0,0,0
"7686",0,0,0,1
"7687",1,0,0,0
"7688",0,0,0,1
"7696",0,0,0,1
"7697",0,1,0,0
"7698",0,0,0,1
"7699",0,1,0,0
"7700",1,0,0,0
"7701",1,0,0,0
"7702",1,0,0,0
"7703",1,0,0,0
"7704",0,0,1,0
"7705",1,0,0,0
"7706",1,0,0,0
"7707",0,1,0,0
"7715",0,0,0,1
"7716",0,1,0,0
"7717",1,0,0,0
"7718",0,0,1,0
"7719",1,0,0,0
"7720",0,1,0,0
"7721",0,1,0,0
"7722",0,1,0,0
"7723",0,0,1,0
"7724",0,1,0,0
"7725",1,0,0,0
"7726",1,0,0,0
"7734",1,0,0,0
"7735",0,1,0,0
"7736",1,0,0,0
"7737",0,0,1,0
"7738",0,0,1,0
"7739",0,1,0,0
"7740",0,1,0,0
"7741",0,0,1,0
"7742",0,0,1,0
"7743",0,0,1,0
"7744",1,0,0,0
"7745",1,0,0,0
"7753",0,0,1,0
"7754",0,0,1,0
"7755",0,0,1,0
"7756",1,0,0,0
"7757",0,0,1,0
"7758",0,1,0,0
"7759",0,0,1,0
"7760",1,0,0,0
"7761",0,1,0,0
"7762",0,0,1,0
"7763",1,0,0,0
"7764",0,0,1,0
"7772",1,0,0,0
"7773",0,0,1,0
"7774",0,0,1,0
"7775",0,1,0,0
"7776",0,0,0,1
"7777",0,0,0,1
"7778",0,0,1,0
"7779",1,0,0,0
"7780",0,0,0,1
"7781",0,0,0,1
"7782",0,0,0,1
"7783",1,0,0,0
"7791",0,0,0,1
"7792",0,0,1,0
"7793",0,0,0,1
"7794",0,0,0,1
"7795",0,1,0,0
"7796",0,0,0,1
"7797",0,0,0,1
"7798",0,0,0,1
"7799",0,0,1,0
"7800",1,0,0,0
"7801",0,0,1,0
"7802",0,0,0,1
"7810",0,1,0,0
"7811",0,1,0,0
"7812",0,0,1,0
"7813",1,0,0,0
"7814",0,1,0,0
"7815",0,1,0,0
"7816",0,0,0,1
"7817",0,1,0,0
"7818",0,1,0,0
"7819",1,0,0,0
"7820",0,0,1,0
"7821",0,0,1,0
"7829",0,0,0,1
"7830",0,0,0,1
"7831",0,0,0,1
"7832",0,0,1,0
"7833",0,0,0,1
"7834",0,0,0,1
"7835",0,0,0,1
"7836",0,0,0,1
"7837",0,0,0,1
"7838",0,0,0,1
"7839",0,0,0,1
"7840",0,0,0,1
"7848",1,0,0,0
"7849",0,1,0,0
"7850",0,0,0,1
"7851",0,0,0,1
"7852",0,0,0,1
"7853",0,0,0,1
"7854",0,0,0,1
"7855",0,0,0,1
"7856",0,1,0,0
"7857",0,0,0,1
"7858",0,0,1,0
"7859",1,0,0,0
"7867",0,0,0,1
"7868",0,0,0,1
"7869",1,0,0,0
"7870",0,0,0,1
"7871",0,0,0,1
"7872",0,1,0,0
"7873",0,0,0,1
"7874",0,0,0,1
"7875",0,0,0,1
"7876",0,1,0,0
"7877",0,0,0,1
"7878",0,0,0,1
"7886",0,1,0,0
"7887",1,0,0,0
"7888",0,0,1,0
"7889",0,1,0,0
"7890",0,0,1,0
"7891",1,0,0,0
"7892",0,1,0,0
"7893",0,0,1,0
"7894",0,1,0,0
"7895",0,0,1,0
"7896",0,0,1,0
"7897",1,0,0,0
"7905",0,0,0,1
"7906",0,0,0,1
"7907",0,0,0,1
"7908",0,0,0,1
"7909",0,0,0,1
"7910",0,0,0,1
"7911",0,0,0,1
"7912",1,0,0,0
"7913",0,0,0,1
"7914",0,0,1,0
"7915",0,0,0,1
"7916",0,0,0,1
"7924",0,1,0,0
"7925",1,0,0,0
"7926",0,0,0,1
"7927",0,1,0,0
"7928",0,0,0,1
"7929",0,0,0,1
"7930",0,1,0,0
"7931",0,0,0,1
"7932",1,0,0,0
"7933",1,0,0,0
"7934",1,0,0,0
"7935",0,0,0,1
"7943",0,0,1,0
"7944",1,0,0,0
"7945",1,0,0,0
"7946",0,1,0,0
"7947",1,0,0,0
"7948",0,1,0,0
"7949",1,0,0,0
"7950",0,0,1,0
"7951",1,0,0,0
"7952",0,1,0,0
"7953",1,0,0,0
"7954",1,0,0,0
"7962",1,0,0,0
"7963",1,0,0,0
"7964",0,1,0,0
"7965",0,0,1,0
"7966",0,0,0,1
"7967",0,0,0,1
"7968",0,0,1,0
"7969",0,1,0,0
"7970",1,0,0,0
"7971",0,0,1,0
"7972",0,0,1,0
"7973",0,1,0,0
"7981",0,1,0,0
"7982",1,0,0,0
"7983",0,1,0,0
"7984",0,0,1,0
"7985",0,0,0,1
"7986",0,0,1,0
"7987",0,0,1,0
"7988",0,0,0,1
"7989",0,0,0,1
"7990",1,0,0,0
"7991",1,0,0,0
"7992",0,1,0,0
"8000",0,1,0,0
"8001",0,1,0,0
"8002",0,0,1,0
"8003",1,0,0,0
"8004",0,0,1,0
"8005",0,0,1,0
"8006",1,0,0,0
"8007",1,0,0,0
"8008",0,0,1,0
"8009",1,0,0,0
"8010",0,1,0,0
"8011",0,1,0,0
"8019",0,0,1,0
"8020",0,1,0,0
"8021",0,0,1,0
"8022",1,0,0,0
"8023",0,0,0,1
"8024",0,0,0,1
"8025",0,1,0,0
"8026",0,0,1,0
"8027",0,0,0,1
"8028",0,0,1,0
"8029",0,1,0,0
"8030",1,0,0,0
"8038",0,1,0,0
"8039",1,0,0,0
"8040",0,0,1,0
"8041",0,0,1,0
"8042",0,0,1,0
"8043",0,1,0,0
"8044",0,1,0,0
"8045",1,0,0,0
"8046",1,0,0,0
"8047",1,0,0,0
"8048",1,0,0,0
"8049",1,0,0,0
"8057",0,0,1,0
"8058",1,0,0,0
"8059",0,1,0,0
"8060",1,0,0,0
"8061",0,0,1,0
"8062",0,1,0,0
"8063",0,1,0,0
"8064",0,0,1,0
"8065",0,0,1,0
"8066",0,0,1,0
"8067",0,0,1,0
"8068",0,0,1,0
"8076",0,0,0,1
"8077",1,0,0,0
"8078",0,1,0,0
"8079",0,0,1,0
"8080",1,0,0,0
"8081",0,1,0,0
"8082",0,0,1,0
"8083",0,0,1,0
"8084",1,0,0,0
"8085",0,1,0,0
"8086",0,0,1,0
"8087",1,0,0,0
"8095",0,0,0,1
"8096",0,1,0,0
"8097",0,0,1,0
"8098",0,1,0,0
"8099",0,0,1,0
"8100",0,0,0,1
"8101",0,0,0,1
"8102",0,1,0,0
"8103",0,0,1,0
"8104",0,0,0,1
"8105",0,1,0,0
"8106",0,0,0,1
"8114",1,0,0,0
"8115",0,1,0,0
"8116",0,1,0,0
"8117",0,1,0,0
"8118",0,1,0,0
"8119",0,1,0,0
"8120",1,0,0,0
"8121",0,0,1,0
"8122",0,0,1,0
"8123",0,0,1,0
"8124",1,0,0,0
"8125",0,1,0,0
"8133",1,0,0,0
"8134",1,0,0,0
"8135",0,0,0,1
"8136",0,1,0,0
"8137",1,0,0,0
"8138",0,0,0,1
"8139",0,0,1,0
"8140",0,1,0,0
"8141",0,1,0,0
"8142",0,0,0,1
"8143",1,0,0,0
"8144",0,1,0,0
"8152",0,0,0,1
"8153",0,0,0,1
"8154",1,0,0,0
"8155",0,0,0,1
"8156",0,0,1,0
"8157",0,0,0,1
"8158",0,0,1,0
"8159",0,1,0,0
"8160",0,0,0,1
"8161",1,0,0,0
"8162",0,0,0,1
"8163",0,0,0,1
"8171",0,0,0,1
"8172",0,0,1,0
"8173",0,0,1,0
"8174",0,1,0,0
"8175",1,0,0,0
"8176",0,0,0,1
"8177",0,0,0,1
"8178",0,0,0,1
"8179",0,1,0,0
"8180",0,0,0,1
"8181",0,0,0,1
"8182",0,0,0,1
"8190",0,1,0,0
"8191",1,0,0,0
"8192",0,0,1,0
"8193",0,0,1,0
"8194",0,1,0,0
"8195",0,0,1,0
"8196",1,0,0,0
"8197",0,1,0,0
"8198",0,0,1,0
"8199",1,0,0,0
"8200",0,0,1,0
"8201",0,0,1,0
"8209",0,1,0,0
"8210",0,1,0,0
"8211",1,0,0,0
"8212",0,1,0,0
"8213",0,0,0,1
"8214",1,0,0,0
"8215",0,0,1,0
"8216",0,0,0,1
"8217",1,0,0,0
"8218",0,1,0,0
"8219",0,0,1,0
"8220",0,1,0,0
"8228",0,0,0,1
"8229",1,0,0,0
"8230",0,1,0,0
"8231",0,0,0,1
"8232",0,0,0,1
"8233",1,0,0,0
"8234",0,0,1,0
"8235",0,0,1,0
"8236",0,0,0,1
"8237",0,0,0,1
"8238",0,0,0,1
"8239",1,0,0,0
"8247",0,1,0,0
"8248",1,0,0,0
"8249",0,1,0,0
"8250",1,0,0,0
"8251",0,1,0,0
"8252",0,1,0,0
"8253",0,1,0,0
"8254",0,1,0,0
"8255",0,1,0,0
"8256",0,0,1,0
"8257",1,0,0,0
"8258",1,0,0,0
"8266",1,0,0,0
"8267",1,0,0,0
"8268",0,1,0,0
"8269",0,1,0,0
"8270",0,1,0,0
"8271",1,0,0,0
"8272",1,0,0,0
"8273",0,1,0,0
"8274",1,0,0,0
"8275",1,0,0,0
"8276",0,0,1,0
"8277",0,1,0,0
"8285",1,0,0,0
"8286",0,1,0,0
"8287",0,0,1,0
"8288",1,0,0,0
"8289",1,0,0,0
"8290",1,0,0,0
"8291",0,0,1,0
"8292",1,0,0,0
"8293",0,0,1,0
"8294",1,0,0,0
"8295",0,0,1,0
"8296",0,0,1,0
"8304",0,0,1,0
"8305",0,1,0,0
"8306",0,0,1,0
"8307",0,1,0,0
"8308",0,1,0,0
"8309",0,1,0,0
"8310",0,1,0,0
"8311",0,1,0,0
"8312",1,0,0,0
"8313",0,1,0,0
"8314",0,1,0,0
"8315",0,1,0,0
"8323",1,0,0,0
"8324",0,0,1,0
"8325",0,0,1,0
"8326",0,0,0,1
"8327",0,0,0,1
"8328",0,0,1,0
"8329",0,0,0,1
"8330",0,0,0,1
"8331",0,0,0,1
"8332",0,1,0,0
"8333",0,0,0,1
"8334",0,1,0,0
"8342",1,0,0,0
"8343",0,1,0,0
"8344",0,0,0,1
"8345",0,0,0,1
"8346",0,0,1,0
"8347",0,0,0,1
"8348",0,0,0,1
"8349",1,0,0,0
"8350",0,0,0,1
"8351",0,0,0,1
"8352",0,1,0,0
"8353",0,0,0,1
"8361",0,0,1,0
"8362",1,0,0,0
"8363",0,1,0,0
"8364",0,1,0,0
"8365",0,0,1,0
"8366",0,0,1,0
"8367",0,0,1,0
"8368",1,0,0,0
"8369",0,1,0,0
"8370",1,0,0,0
"8371",1,0,0,0
"8372",0,0,1,0
"8380",0,0,1,0
"8381",0,0,1,0
"8382",0,1,0,0
"8383",0,0,1,0
"8384",0,0,1,0
"8385",0,1,0,0
"8386",0,0,1,0
"8387",0,0,1,0
"8388",0,1,0,0
"8389",0,0,1,0
"8390",1,0,0,0
"8391",0,0,1,0
"8399",0,1,0,0
"8400",0,0,1,0
"8401",0,1,0,0
"8402",0,1,0,0
"8403",0,1,0,0
"8404",1,0,0,0
"8405",1,0,0,0
"8406",0,0,1,0
"8407",0,0,1,0
"8408",1,0,0,0
"8409",0,0,1,0
"8410",0,0,1,0
"8418",1,0,0,0
"8419",1,0,0,0
"8420",1,0,0,0
"8421",1,0,0,0
"8422",0,1,0,0
"8423",0,1,0,0
"8424",0,1,0,0
"8425",0,0,1,0
"8426",0,0,1,0
"8427",0,0,0,1
"8428",0,1,0,0
"8429",0,1,0,0
"8437",0,0,0,1
"8438",1,0,0,0
"8439",1,0,0,0
"8440",0,0,1,0
"8441",0,0,1,0
"8442",0,0,0,1
"8443",0,0,0,1
"8444",0,0,0,1
"8445",0,0,0,1
"8446",0,0,0,1
"8447",0,0,0,1
"8448",0,0,1,0
"8456",0,1,0,0
"8457",0,1,0,0
"8458",1,0,0,0
"8459",0,0,1,0
"8460",0,1,0,0
"8461",0,0,1,0
"8462",0,0,1,0
"8463",0,0,1,0
"8464",0,0,1,0
"8465",0,1,0,0
"8466",0,0,1,0
"8467",0,0,1,0
"8475",1,0,0,0
"8476",0,1,0,0
"8477",0,0,1,0
"8478",1,0,0,0
"8479",0,0,1,0
"8480",0,0,1,0
"8481",0,0,1,0
"8482",1,0,0,0
"8483",1,0,0,0
"8484",0,1,0,0
"8485",0,1,0,0
"8486",0,1,0,0
"8494",0,1,0,0
"8495",0,1,0,0
"8496",0,0,1,0
"8497",1,0,0,0
"8498",1,0,0,0
"8499",0,0,1,0
"8500",1,0,0,0
"8501",1,0,0,0
"8502",0,1,0,0
"8503",0,1,0,0
"8504",0,1,0,0
"8505",0,1,0,0
"8513",1,0,0,0
"8514",1,0,0,0
"8515",1,0,0,0
"8516",0,0,0,1
"8517",0,0,0,1
"8518",1,0,0,0
"8519",0,0,0,1
"8520",0,0,1,0
"8521",1,0,0,0
"8522",1,0,0,0
"8523",1,0,0,0
"8524",0,1,0,0
"8532",0,0,0,1
"8533",0,0,0,1
"8534",0,0,0,1
"8535",0,0,0,1
"8536",0,0,0,1
"8537",0,0,0,1
"8538",0,0,0,1
"8539",0,0,0,1
"8540",0,0,0,1
"8541",0,0,0,1
"8542",0,0,0,1
"8543",0,0,0,1
"8551",1,0,0,0
"8552",0,0,1,0
"8553",1,0,0,0
"8554",0,0,1,0
"8555",0,0,1,0
"8556",0,0,1,0
"8557",0,1,0,0
"8558",1,0,0,0
"8559",0,0,1,0
"8560",1,0,0,0
"8561",0,1,0,0
"8562",0,0,1,0
"8570",0,0,0,1
"8571",1,0,0,0
"8572",0,0,1,0
"8573",0,1,0,0
"8574",0,1,0,0
"8575",0,0,1,0
"8576",0,0,0,1
"8577",0,0,1,0
"8578",0,1,0,0
"8579",0,0,1,0
"8580",1,0,0,0
"8581",0,1,0,0
"8589",0,1,0,0
"8590",0,0,1,0
"8591",0,0,1,0
"8592",0,0,0,1
"8593",0,1,0,0
"8594",0,0,0,1
"8595",1,0,0,0
"8596",0,0,0,1
"8597",0,1,0,0
"8598",0,1,0,0
"8599",0,0,0,1
"8600",0,0,0,1
"8608",0,1,0,0
"8609",0,0,1,0
"8610",0,0,1,0
"8611",0,1,0,0
"8612",0,1,0,0
"8613",0,0,1,0
"8614",1,0,0,0
"8615",0,0,1,0
"8616",0,1,0,0
"8617",0,0,1,0
"8618",1,0,0,0
"8619",0,0,1,0
"8627",1,0,0,0
"8628",0,1,0,0
"8629",0,0,1,0
"8630",0,1,0,0
"8631",0,0,1,0
"8632",0,1,0,0
"8633",0,1,0,0
"8634",0,1,0,0
"8635",1,0,0,0
"8636",0,0,0,1
"8637",0,1,0,0
"8638",0,1,0,0
"8646",0,0,1,0
"8647",0,0,1,0
"8648",0,0,1,0
"8649",0,1,0,0
"8650",0,0,0,1
"8651",0,0,1,0
"8652",1,0,0,0
"8653",1,0,0,0
"8654",0,1,0,0
"8655",0,0,0,1
"8656",1,0,0,0
"8657",0,0,0,1
"8665",0,1,0,0
"8666",0,0,0,1
"8667",0,0,0,1
"8668",0,0,0,1
"8669",0,0,1,0
"8670",0,0,0,1
"8671",0,1,0,0
"8672",0,0,1,0
"8673",0,0,0,1
"8674",0,0,0,1
"8675",0,0,1,0
"8676",1,0,0,0
"8684",0,0,0,1
"8685",0,0,1,0
"8686",1,0,0,0
"8687",1,0,0,0
"8688",0,1,0,0
"8689",1,0,0,0
"8690",0,0,1,0
"8691",0,0,1,0
"8692",0,0,0,1
"8693",0,0,1,0
"8694",0,0,0,1
"8695",1,0,0,0
"8703",1,0,0,0
"8704",0,0,1,0
"8705",0,0,0,1
"8706",1,0,0,0
"8707",0,1,0,0
"8708",1,0,0,0
"8709",0,1,0,0
"8710",1,0,0,0
"8711",0,0,1,0
"8712",1,0,0,0
"8713",0,0,1,0
"8714",0,0,0,1
"8722",0,0,0,1
"8723",0,0,0,1
"8724",0,1,0,0
"8725",0,0,0,1
"8726",0,0,0,1
"8727",0,0,0,1
"8728",1,0,0,0
"8729",0,0,0,1
"8730",0,1,0,0
"8731",1,0,0,0
"8732",1,0,0,0
"8733",0,0,0,1
"8741",0,0,0,1
"8742",1,0,0,0
"8743",0,1,0,0
"8744",1,0,0,0
"8745",0,0,0,1
"8746",0,1,0,0
"8747",1,0,0,0
"8748",0,0,0,1
"8749",0,0,0,1
"8750",0,0,0,1
"8751",1,0,0,0
"8752",0,1,0,0
"8760",0,0,1,0
"8761",1,0,0,0
"8762",0,1,0,0
"8763",0,1,0,0
"8764",0,0,1,0
"8765",0,1,0,0
"8766",0,1,0,0
"8767",0,0,1,0
"8768",1,0,0,0
"8769",0,1,0,0
"8770",0,1,0,0
"8771",0,1,0,0
"8779",0,0,0,1
"8780",0,0,0,1
"8781",0,0,0,1
"8782",0,0,0,1
"8783",0,0,0,1
"8784",0,0,0,1
"8785",0,0,0,1
"8786",0,0,0,1
"8787",0,0,0,1
"8788",0,0,0,1
"8789",0,0,0,1
"8790",0,0,0,1
"8798",0,0,0,1
"8799",1,0,0,0
"8800",0,0,1,0
"8801",0,0,1,0
"8802",0,0,0,1
"8803",0,0,1,0
"8804",0,1,0,0
"8805",0,0,0,1
"8806",0,0,0,1
"8807",0,0,0,1
"8808",0,1,0,0
"8809",1,0,0,0
"8817",0,0,0,1
"8818",0,0,0,1
"8819",0,0,1,0
"8820",0,0,0,1
"8821",0,0,0,1
"8822",1,0,0,0
"8823",0,1,0,0
"8824",0,0,0,1
"8825",0,0,0,1
"8826",1,0,0,0
"8827",0,0,0,1
"8828",0,0,1,0
"8836",0,0,1,0
"8837",1,0,0,0
"8838",0,0,1,0
"8839",1,0,0,0
"8840",0,1,0,0
"8841",1,0,0,0
"8842",0,1,0,0
"8843",0,1,0,0
"8844",1,0,0,0
"8845",0,1,0,0
"8846",0,0,1,0
"8847",0,1,0,0
"8855",1,0,0,0
"8856",0,1,0,0
"8857",0,1,0,0
"8858",0,0,0,1
"8859",1,0,0,0
"8860",0,1,0,0
"8861",1,0,0,0
"8862",1,0,0,0
"8863",1,0,0,0
"8864",0,1,0,0
"8865",0,0,1,0
"8866",0,0,1,0
"8874",1,0,0,0
"8875",0,1,0,0
