"No","Ch1","Ch2","Ch3","Ch4"
25240,0.11,0.136,0.578,0.176
25241,0.516,0.196,0.21,0.078
25242,0.124,0.194,0.434,0.248
25243,0.136,0.524,0.232,0.108
25244,0.286,0.422,0.122,0.17
25245,0.126,0.182,0.558,0.134
25246,0.29,0.378,0.166,0.166
25247,0.262,0.18,0.348,0.21
25248,0.338,0.242,0.17,0.25
25249,0.168,0.544,0.122,0.166
25250,0.188,0.486,0.138,0.188
25251,0.158,0.4,0.218,0.224
25252,0.382,0.316,0.142,0.16
25253,0.154,0.42,0.228,0.198
25254,0.274,0.196,0.208,0.322
25255,0.368,0.146,0.25,0.236
25256,0.158,0.596,0.092,0.154
25257,0.146,0.146,0.542,0.166
25258,0.2,0.222,0.248,0.33
25259,0.198,0.434,0.124,0.244
25260,0.094,0.374,0.204,0.328
25261,0.478,0.12,0.268,0.134
25262,0.288,0.224,0.12,0.368
25263,0.294,0.132,0.37,0.204
25264,0.194,0.18,0.2,0.426
25265,0.372,0.232,0.264,0.132
25266,0.228,0.398,0.232,0.142
25267,0.122,0.332,0.356,0.19
25268,0.286,0.192,0.402,0.12
25269,0.152,0.18,0.222,0.446
25270,0.318,0.14,0.292,0.25
25271,0.068,0.234,0.432,0.266
25272,0.152,0.166,0.27,0.412
25273,0.218,0.254,0.124,0.404
25274,0.316,0.204,0.128,0.352
25275,0.512,0.316,0.062,0.11
25276,0.228,0.406,0.108,0.258
25277,0.132,0.102,0.376,0.39
25278,0.234,0.442,0.088,0.236
25279,0.402,0.096,0.07,0.432
25280,0.28,0.094,0.448,0.178
25281,0.17,0.078,0.474,0.278
25282,0.498,0.082,0.05,0.37
25283,0.302,0.068,0.192,0.438
25284,0.138,0.432,0.052,0.378
25285,0.432,0.128,0.072,0.368
25286,0.306,0.234,0.092,0.368
25287,0.076,0.656,0.072,0.196
25288,0.118,0.11,0.088,0.684
25289,0.106,0.26,0.316,0.318
25290,0.124,0.414,0.074,0.388
25291,0.432,0.14,0.124,0.304
25292,0.178,0.136,0.214,0.472
25293,0.132,0.348,0.128,0.392
25294,0.156,0.266,0.106,0.472
25295,0.148,0.13,0.218,0.504
25296,0.14,0.632,0.098,0.13
25297,0.106,0.552,0.106,0.236
25298,0.486,0.198,0.094,0.222
25299,0.49,0.164,0.176,0.17
25300,0.22,0.318,0.184,0.278
25301,0.29,0.08,0.188,0.442
25302,0.358,0.12,0.114,0.408
25303,0.128,0.582,0.116,0.174
25304,0.07,0.134,0.376,0.42
25305,0.6,0.148,0.082,0.17
25306,0.182,0.23,0.084,0.504
25307,0.096,0.266,0.136,0.502
25308,0.174,0.618,0.082,0.126
25309,0.206,0.186,0.194,0.414
25310,0.332,0.218,0.12,0.33
25311,0.418,0.116,0.306,0.16
25312,0.14,0.226,0.474,0.16
25313,0.266,0.206,0.122,0.406
25314,0.294,0.126,0.136,0.444
25315,0.402,0.186,0.19,0.222
25316,0.212,0.216,0.182,0.39
25317,0.108,0.428,0.16,0.304
25318,0.54,0.118,0.112,0.23
25319,0.1,0.636,0.096,0.168
25320,0.116,0.23,0.264,0.39
25321,0.094,0.124,0.462,0.32
25322,0.346,0.116,0.364,0.174
25323,0.36,0.188,0.182,0.27
25324,0.174,0.374,0.098,0.354
25325,0.162,0.36,0.154,0.324
25326,0.104,0.15,0.268,0.478
25327,0.1,0.322,0.19,0.388
25328,0.21,0.096,0.396,0.298
25329,0.288,0.108,0.108,0.496
25330,0.072,0.194,0.248,0.486
25331,0.086,0.304,0.076,0.534
25332,0.178,0.188,0.074,0.56
25333,0.152,0.2,0.12,0.528
25334,0.218,0.196,0.078,0.508
25335,0.098,0.3,0.138,0.464
25336,0.046,0.178,0.452,0.324
25337,0.096,0.07,0.264,0.57
25338,0.066,0.104,0.432,0.398
25339,0.364,0.094,0.262,0.28
25340,0.082,0.456,0.086,0.376
25341,0.054,0.482,0.078,0.386
25342,0.13,0.3,0.27,0.3
25343,0.082,0.35,0.396,0.172
25344,0.112,0.078,0.268,0.542
25345,0.148,0.296,0.324,0.232
25346,0.2,0.07,0.132,0.598
25347,0.214,0.5,0.108,0.178
25348,0.32,0.118,0.098,0.464
25349,0.156,0.134,0.396,0.314
25350,0.328,0.172,0.1,0.4
25351,0.136,0.31,0.252,0.302
25352,0.138,0.278,0.122,0.462
25353,0.22,0.132,0.268,0.38
25354,0.224,0.098,0.328,0.35
25355,0.128,0.29,0.09,0.492
25356,0.094,0.368,0.11,0.428
25357,0.192,0.226,0.426,0.156
25358,0.274,0.128,0.172,0.426
25359,0.226,0.094,0.24,0.44
25360,0.1,0.12,0.302,0.478
25361,0.218,0.156,0.296,0.33
25362,0.112,0.142,0.318,0.428
25363,0.112,0.178,0.25,0.46
25364,0.098,0.092,0.302,0.508
25365,0.21,0.128,0.17,0.492
25366,0.13,0.33,0.244,0.296
25367,0.11,0.292,0.256,0.342
25368,0.632,0.186,0.1,0.082
25369,0.328,0.114,0.252,0.306
25370,0.332,0.274,0.13,0.264
25371,0.186,0.478,0.084,0.252
25372,0.43,0.136,0.32,0.114
25373,0.116,0.51,0.232,0.142
25374,0.098,0.268,0.508,0.126
25375,0.242,0.432,0.182,0.144
25376,0.17,0.12,0.398,0.312
25377,0.172,0.366,0.22,0.242
25378,0.636,0.106,0.142,0.116
25379,0.268,0.504,0.15,0.078
25380,0.302,0.45,0.134,0.114
25381,0.148,0.266,0.116,0.47
25382,0.55,0.17,0.13,0.15
25383,0.11,0.584,0.196,0.11
25384,0.188,0.144,0.412,0.256
25385,0.158,0.2,0.286,0.356
25386,0.246,0.168,0.17,0.416
25387,0.15,0.198,0.194,0.458
25388,0.102,0.174,0.556,0.168
25389,0.172,0.522,0.102,0.204
25390,0.12,0.122,0.61,0.148
25391,0.346,0.148,0.204,0.302
25392,0.16,0.144,0.426,0.27
25393,0.182,0.42,0.14,0.258
25394,0.084,0.246,0.544,0.126
25395,0.15,0.186,0.302,0.362
25396,0.202,0.426,0.158,0.214
25397,0.11,0.14,0.39,0.36
25398,0.266,0.156,0.178,0.4
25399,0.194,0.248,0.24,0.318
25400,0.156,0.414,0.158,0.272
25401,0.194,0.15,0.184,0.472
25402,0.45,0.126,0.14,0.284
25403,0.128,0.202,0.36,0.31
25404,0.206,0.314,0.148,0.332
25405,0.43,0.322,0.1,0.148
25406,0.112,0.394,0.098,0.396
25407,0.206,0.116,0.188,0.49
25408,0.156,0.384,0.124,0.336
25409,0.214,0.136,0.33,0.32
25410,0.066,0.21,0.342,0.382
25411,0.166,0.154,0.146,0.534
25412,0.422,0.136,0.144,0.298
25413,0.49,0.142,0.128,0.24
25414,0.144,0.106,0.566,0.184
25415,0.092,0.186,0.3,0.422
25416,0.098,0.274,0.188,0.44
25417,0.114,0.112,0.628,0.146
25418,0.1,0.424,0.138,0.338
25419,0.206,0.474,0.204,0.116
25420,0.13,0.366,0.152,0.352
25421,0.548,0.202,0.136,0.114
25422,0.236,0.152,0.148,0.464
25423,0.388,0.114,0.168,0.33
25424,0.108,0.106,0.292,0.494
25425,0.118,0.112,0.448,0.322
25426,0.162,0.39,0.098,0.35
25427,0.086,0.152,0.298,0.464
25428,0.148,0.132,0.336,0.384
25429,0.212,0.122,0.176,0.49
25430,0.434,0.124,0.158,0.284
25431,0.108,0.292,0.222,0.378
25432,0.22,0.112,0.206,0.462
25433,0.092,0.134,0.248,0.526
25434,0.158,0.168,0.37,0.304
25435,0.336,0.232,0.116,0.316
25436,0.118,0.24,0.086,0.556
25437,0.368,0.286,0.084,0.262
25438,0.216,0.212,0.38,0.192
25439,0.222,0.112,0.232,0.434
25440,0.076,0.138,0.374,0.412
25441,0.244,0.176,0.144,0.436
25442,0.086,0.082,0.476,0.356
25443,0.402,0.226,0.104,0.268
25444,0.114,0.138,0.266,0.482
25445,0.128,0.33,0.372,0.17
25446,0.478,0.088,0.106,0.328
25447,0.124,0.272,0.186,0.418
25448,0.338,0.17,0.1,0.392
25449,0.124,0.444,0.11,0.322
25450,0.618,0.11,0.108,0.164
25451,0.266,0.518,0.078,0.138
25452,0.51,0.148,0.102,0.24
25453,0.158,0.13,0.148,0.564
25454,0.218,0.188,0.384,0.21
25455,0.328,0.156,0.098,0.418
25456,0.118,0.132,0.298,0.452
25457,0.188,0.2,0.392,0.22
25458,0.41,0.112,0.146,0.332
25459,0.61,0.134,0.084,0.172
25460,0.12,0.19,0.542,0.148
25461,0.098,0.162,0.398,0.342
25462,0.32,0.308,0.092,0.28
25463,0.29,0.09,0.274,0.346
25464,0.066,0.436,0.34,0.158
25465,0.544,0.112,0.122,0.222
25466,0.106,0.348,0.424,0.122
25467,0.24,0.26,0.122,0.378
25468,0.212,0.406,0.102,0.28
25469,0.148,0.616,0.068,0.168
25470,0.098,0.15,0.626,0.126
25471,0.102,0.412,0.08,0.406
25472,0.21,0.19,0.172,0.428
25473,0.5,0.088,0.204,0.208
25474,0.136,0.572,0.086,0.206
25475,0.16,0.512,0.13,0.198
25476,0.37,0.2,0.056,0.374
25477,0.242,0.12,0.234,0.404
25478,0.092,0.422,0.078,0.408
25479,0.088,0.096,0.69,0.126
25480,0.132,0.102,0.228,0.538
25481,0.146,0.352,0.09,0.412
25482,0.234,0.144,0.268,0.354
25483,0.19,0.41,0.288,0.112
25484,0.18,0.136,0.278,0.406
25485,0.518,0.222,0.126,0.134
25486,0.146,0.142,0.29,0.422
25487,0.148,0.31,0.094,0.448
25488,0.442,0.146,0.156,0.256
25489,0.174,0.208,0.312,0.306
25490,0.306,0.116,0.382,0.196
25491,0.262,0.178,0.17,0.39
25492,0.378,0.242,0.13,0.25
25493,0.128,0.096,0.38,0.396
25494,0.538,0.152,0.12,0.19
25495,0.37,0.104,0.348,0.178
25496,0.23,0.16,0.434,0.176
25497,0.072,0.178,0.416,0.334
25498,0.428,0.068,0.142,0.362
25499,0.116,0.222,0.412,0.25
25500,0.408,0.112,0.136,0.344
25501,0.12,0.392,0.094,0.394
25502,0.386,0.118,0.352,0.144
25503,0.108,0.14,0.358,0.394
25504,0.234,0.538,0.074,0.154
25505,0.096,0.364,0.196,0.344
25506,0.124,0.192,0.328,0.356
25507,0.152,0.242,0.104,0.502
25508,0.088,0.594,0.214,0.104
25509,0.414,0.114,0.174,0.298
25510,0.14,0.148,0.368,0.344
25511,0.338,0.142,0.112,0.408
25512,0.452,0.122,0.158,0.268
25513,0.11,0.216,0.188,0.486
25514,0.096,0.128,0.45,0.326
25515,0.106,0.392,0.134,0.368
25516,0.194,0.39,0.138,0.278
25517,0.406,0.13,0.162,0.302
25518,0.388,0.166,0.206,0.24
25519,0.098,0.52,0.28,0.102
25520,0.18,0.378,0.322,0.12
25521,0.306,0.234,0.138,0.322
25522,0.104,0.49,0.162,0.244
25523,0.626,0.112,0.098,0.164
25524,0.158,0.16,0.394,0.288
25525,0.448,0.132,0.124,0.296
25526,0.186,0.626,0.07,0.118
25527,0.324,0.116,0.106,0.454
25528,0.336,0.09,0.442,0.132
25529,0.492,0.106,0.194,0.208
25530,0.172,0.482,0.094,0.252
25531,0.066,0.102,0.748,0.084
25532,0.118,0.374,0.398,0.11
25533,0.344,0.102,0.424,0.13
25534,0.092,0.642,0.078,0.188
25535,0.306,0.458,0.094,0.142
25536,0.112,0.274,0.386,0.228
25537,0.116,0.254,0.332,0.298
25538,0.516,0.21,0.126,0.148
25539,0.318,0.244,0.286,0.152
25540,0.132,0.16,0.478,0.23
25541,0.268,0.338,0.28,0.114
25542,0.142,0.336,0.224,0.298
25543,0.272,0.17,0.36,0.198
25544,0.32,0.262,0.098,0.32
25545,0.276,0.192,0.428,0.104
25546,0.214,0.338,0.19,0.258
25547,0.136,0.308,0.398,0.158
25548,0.172,0.276,0.302,0.25
25549,0.102,0.152,0.366,0.38
25550,0.226,0.164,0.148,0.462
25551,0.228,0.224,0.194,0.354
25552,0.16,0.482,0.17,0.188
25553,0.196,0.424,0.204,0.176
25554,0.19,0.538,0.106,0.166
25555,0.346,0.236,0.128,0.29
25556,0.164,0.574,0.142,0.12
25557,0.498,0.252,0.086,0.164
25558,0.32,0.198,0.128,0.354
25559,0.566,0.156,0.1,0.178
25560,0.242,0.238,0.156,0.364
25561,0.168,0.278,0.172,0.382
25562,0.126,0.2,0.282,0.392
25563,0.546,0.16,0.15,0.144
25564,0.176,0.18,0.488,0.156
25565,0.216,0.17,0.196,0.418
25566,0.124,0.284,0.148,0.444
25567,0.114,0.34,0.178,0.368
25568,0.398,0.328,0.122,0.152
25569,0.474,0.136,0.282,0.108
25570,0.29,0.144,0.154,0.412
25571,0.234,0.214,0.112,0.44
25572,0.41,0.224,0.134,0.232
25573,0.226,0.482,0.144,0.148
25574,0.136,0.162,0.266,0.436
25575,0.278,0.274,0.148,0.3
25576,0.2,0.174,0.352,0.274
25577,0.246,0.202,0.278,0.274
25578,0.256,0.312,0.146,0.286
25579,0.608,0.116,0.15,0.126
25580,0.398,0.174,0.202,0.226
25581,0.368,0.204,0.228,0.2
25582,0.134,0.244,0.212,0.41
25583,0.37,0.114,0.392,0.124
25584,0.304,0.232,0.15,0.314
25585,0.116,0.388,0.178,0.318
25586,0.262,0.184,0.41,0.144
25587,0.534,0.174,0.16,0.132
25588,0.292,0.2,0.148,0.36
25589,0.502,0.194,0.118,0.186
25590,0.154,0.29,0.136,0.42
25591,0.156,0.344,0.154,0.346
25592,0.546,0.22,0.086,0.148
25593,0.18,0.524,0.152,0.144
25594,0.334,0.232,0.112,0.322
25595,0.442,0.252,0.08,0.226
25596,0.09,0.104,0.534,0.272
25597,0.248,0.08,0.106,0.566
25598,0.304,0.214,0.08,0.402
25599,0.124,0.082,0.476,0.318
25600,0.066,0.07,0.616,0.248
25601,0.682,0.052,0.192,0.074
25602,0.342,0.104,0.136,0.418
25603,0.726,0.158,0.044,0.072
25604,0.064,0.812,0.088,0.036
25605,0.102,0.1,0.122,0.676
25606,0.068,0.764,0.064,0.104
25607,0.644,0.136,0.06,0.16
25608,0.082,0.196,0.138,0.584
25609,0.67,0.096,0.096,0.138
25610,0.238,0.1,0.092,0.57
25611,0.128,0.18,0.522,0.17
25612,0.174,0.104,0.63,0.092
25613,0.39,0.148,0.226,0.236
25614,0.278,0.162,0.222,0.338
25615,0.274,0.258,0.124,0.344
25616,0.162,0.186,0.472,0.18
25617,0.346,0.21,0.196,0.248
25618,0.218,0.206,0.494,0.082
25619,0.112,0.214,0.308,0.366
25620,0.114,0.198,0.388,0.3
25621,0.202,0.124,0.482,0.192
25622,0.222,0.262,0.272,0.244
25623,0.138,0.312,0.224,0.326
25624,0.14,0.274,0.204,0.382
25625,0.13,0.268,0.178,0.424
25626,0.128,0.388,0.228,0.256
25627,0.16,0.314,0.152,0.374
25628,0.128,0.37,0.318,0.184
25629,0.22,0.314,0.33,0.136
25630,0.148,0.396,0.152,0.304
25631,0.23,0.192,0.306,0.272
25632,0.138,0.55,0.208,0.104
25633,0.104,0.228,0.292,0.376
25634,0.298,0.156,0.078,0.468
25635,0.648,0.112,0.082,0.158
25636,0.426,0.17,0.182,0.222
25637,0.232,0.188,0.19,0.39
25638,0.298,0.14,0.116,0.446
25639,0.164,0.37,0.074,0.392
25640,0.268,0.13,0.146,0.456
25641,0.258,0.198,0.202,0.342
25642,0.088,0.422,0.168,0.322
25643,0.12,0.596,0.08,0.204
25644,0.56,0.104,0.104,0.232
25645,0.088,0.706,0.09,0.116
25646,0.13,0.138,0.52,0.212
25647,0.23,0.108,0.336,0.326
25648,0.18,0.1,0.196,0.524
25649,0.102,0.63,0.092,0.176
25650,0.12,0.108,0.394,0.378
25651,0.404,0.196,0.326,0.074
25652,0.348,0.112,0.076,0.464
25653,0.3,0.376,0.154,0.17
25654,0.068,0.352,0.242,0.338
25655,0.084,0.054,0.484,0.378
25656,0.492,0.082,0.074,0.352
25657,0.134,0.474,0.09,0.302
25658,0.178,0.63,0.066,0.126
25659,0.604,0.126,0.136,0.134
25660,0.094,0.684,0.112,0.11
25661,0.072,0.066,0.182,0.68
25662,0.098,0.488,0.086,0.328
25663,0.092,0.058,0.11,0.74
25664,0.132,0.376,0.126,0.366
25665,0.06,0.16,0.166,0.614
25666,0.194,0.082,0.178,0.546
25667,0.662,0.09,0.102,0.146
25668,0.146,0.104,0.078,0.672
25669,0.076,0.326,0.098,0.5
25670,0.534,0.236,0.066,0.164
25671,0.122,0.474,0.364,0.04
25672,0.088,0.464,0.112,0.336
25673,0.1,0.446,0.174,0.28
25674,0.332,0.124,0.31,0.234
25675,0.33,0.156,0.23,0.284
25676,0.19,0.314,0.126,0.37
25677,0.462,0.182,0.12,0.236
25678,0.118,0.274,0.346,0.262
25679,0.136,0.526,0.086,0.252
25680,0.144,0.562,0.174,0.12
25681,0.116,0.396,0.186,0.302
25682,0.152,0.25,0.198,0.4
25683,0.598,0.154,0.104,0.144
25684,0.11,0.526,0.054,0.31
25685,0.116,0.422,0.132,0.33
25686,0.116,0.414,0.136,0.334
25687,0.132,0.57,0.13,0.168
25688,0.108,0.396,0.296,0.2
25689,0.482,0.136,0.254,0.128
25690,0.136,0.596,0.17,0.098
25691,0.164,0.186,0.464,0.186
25692,0.194,0.268,0.184,0.354
25693,0.14,0.552,0.174,0.134
25694,0.272,0.206,0.174,0.348
25695,0.298,0.426,0.11,0.166
25696,0.23,0.19,0.422,0.158
25697,0.186,0.166,0.476,0.172
25698,0.268,0.32,0.19,0.222
25699,0.168,0.244,0.348,0.24
25700,0.154,0.174,0.472,0.2
25701,0.222,0.528,0.134,0.116
25702,0.172,0.462,0.218,0.148
25703,0.156,0.434,0.176,0.234
25704,0.498,0.216,0.13,0.156
25705,0.13,0.28,0.452,0.138
25706,0.426,0.168,0.19,0.216
25707,0.232,0.534,0.104,0.13
25708,0.192,0.122,0.574,0.112
25709,0.064,0.394,0.43,0.112
25710,0.182,0.098,0.552,0.168
25711,0.26,0.124,0.354,0.262
25712,0.206,0.31,0.156,0.328
25713,0.412,0.392,0.11,0.086
25714,0.296,0.134,0.264,0.306
25715,0.088,0.26,0.478,0.174
25716,0.126,0.266,0.364,0.244
25717,0.124,0.45,0.226,0.2
25718,0.276,0.176,0.182,0.366
25719,0.14,0.592,0.116,0.152
25720,0.14,0.314,0.206,0.34
25721,0.156,0.162,0.596,0.086
25722,0.162,0.27,0.118,0.45
25723,0.134,0.134,0.554,0.178
25724,0.108,0.188,0.366,0.338
25725,0.236,0.132,0.492,0.14
25726,0.152,0.144,0.186,0.518
25727,0.098,0.246,0.308,0.348
25728,0.128,0.206,0.26,0.406
25729,0.35,0.102,0.322,0.226
25730,0.624,0.174,0.07,0.132
25731,0.178,0.046,0.336,0.44
25732,0.086,0.088,0.606,0.22
25733,0.15,0.232,0.244,0.374
25734,0.368,0.186,0.116,0.33
25735,0.08,0.296,0.312,0.312
25736,0.128,0.244,0.316,0.312
25737,0.134,0.48,0.182,0.204
25738,0.226,0.208,0.098,0.468
25739,0.16,0.144,0.252,0.444
25740,0.414,0.168,0.134,0.284
25741,0.52,0.22,0.066,0.194
25742,0.088,0.67,0.1,0.142
25743,0.114,0.402,0.122,0.362
25744,0.596,0.172,0.126,0.106
25745,0.1,0.628,0.132,0.14
25746,0.632,0.058,0.246,0.064
25747,0.344,0.26,0.074,0.322
25748,0.086,0.57,0.084,0.26
25749,0.308,0.08,0.252,0.36
25750,0.214,0.108,0.606,0.072
25751,0.226,0.12,0.498,0.156
25752,0.198,0.092,0.32,0.39
25753,0.612,0.072,0.198,0.118
25754,0.584,0.04,0.052,0.324
25755,0.27,0.072,0.108,0.55
25756,0.396,0.444,0.05,0.11
25757,0.288,0.09,0.142,0.48
25758,0.136,0.1,0.166,0.598
25759,0.396,0.188,0.268,0.148
25760,0.524,0.104,0.276,0.096
25761,0.112,0.318,0.074,0.496
25762,0.24,0.322,0.072,0.366
25763,0.182,0.364,0.156,0.298
25764,0.304,0.066,0.15,0.48
25765,0.38,0.174,0.262,0.184
25766,0.238,0.462,0.152,0.148
25767,0.336,0.196,0.13,0.338
25768,0.182,0.308,0.128,0.382
25769,0.414,0.202,0.122,0.262
25770,0.382,0.168,0.106,0.344
25771,0.128,0.592,0.14,0.14
25772,0.286,0.268,0.122,0.324
25773,0.416,0.15,0.126,0.308
25774,0.342,0.228,0.212,0.218
25775,0.24,0.152,0.46,0.148
25776,0.276,0.122,0.2,0.402
25777,0.196,0.194,0.444,0.166
25778,0.232,0.486,0.1,0.182
25779,0.136,0.468,0.072,0.324
25780,0.088,0.428,0.194,0.29
25781,0.454,0.186,0.086,0.274
25782,0.094,0.412,0.118,0.376
25783,0.24,0.1,0.404,0.256
25784,0.322,0.214,0.226,0.238
25785,0.144,0.416,0.142,0.298
25786,0.3,0.298,0.146,0.256
25787,0.16,0.516,0.21,0.114
25788,0.25,0.23,0.314,0.206
25789,0.438,0.154,0.208,0.2
25790,0.216,0.318,0.126,0.34
25791,0.144,0.416,0.296,0.144
25792,0.294,0.206,0.27,0.23
25793,0.132,0.436,0.19,0.242
25794,0.19,0.288,0.282,0.24
25795,0.102,0.466,0.3,0.132
25796,0.314,0.138,0.37,0.178
25797,0.27,0.348,0.146,0.236
25798,0.206,0.316,0.156,0.322
25799,0.21,0.188,0.452,0.15
25800,0.336,0.174,0.128,0.362
25801,0.18,0.27,0.16,0.39
25802,0.372,0.17,0.156,0.302
25803,0.242,0.148,0.174,0.436
25804,0.202,0.152,0.316,0.33
25805,0.302,0.468,0.102,0.128
25806,0.58,0.14,0.144,0.136
25807,0.208,0.356,0.13,0.306
25808,0.272,0.2,0.11,0.418
25809,0.136,0.14,0.282,0.442
25810,0.14,0.096,0.356,0.408
25811,0.156,0.632,0.126,0.086
25812,0.228,0.244,0.302,0.226
25813,0.618,0.132,0.088,0.162
25814,0.22,0.2,0.142,0.438
25815,0.11,0.554,0.154,0.182
25816,0.104,0.324,0.184,0.388
25817,0.146,0.138,0.18,0.536
25818,0.14,0.286,0.29,0.284
25819,0.38,0.112,0.208,0.3
25820,0.182,0.098,0.244,0.476
25821,0.092,0.112,0.52,0.276
25822,0.134,0.27,0.304,0.292
25823,0.226,0.328,0.196,0.25
25824,0.294,0.16,0.274,0.272
25825,0.11,0.302,0.362,0.226
25826,0.268,0.414,0.108,0.21
25827,0.21,0.17,0.216,0.404
25828,0.308,0.366,0.168,0.158
25829,0.29,0.288,0.15,0.272
25830,0.186,0.24,0.358,0.216
25831,0.366,0.182,0.13,0.322
25832,0.128,0.49,0.208,0.174
25833,0.146,0.302,0.372,0.18
25834,0.406,0.188,0.184,0.222
25835,0.154,0.164,0.404,0.278
25836,0.204,0.19,0.316,0.29
25837,0.128,0.298,0.296,0.278
25838,0.162,0.446,0.114,0.278
25839,0.524,0.158,0.16,0.158
25840,0.126,0.268,0.358,0.248
25841,0.202,0.144,0.296,0.358
25842,0.2,0.536,0.086,0.178
25843,0.386,0.394,0.104,0.116
25844,0.494,0.092,0.216,0.198
25845,0.138,0.252,0.468,0.142
25846,0.254,0.136,0.174,0.436
25847,0.388,0.128,0.118,0.366
25848,0.178,0.426,0.106,0.29
25849,0.398,0.194,0.256,0.152
25850,0.094,0.51,0.25,0.146
25851,0.638,0.102,0.108,0.152
25852,0.222,0.284,0.176,0.318
25853,0.086,0.332,0.456,0.126
25854,0.36,0.192,0.092,0.356
25855,0.462,0.13,0.094,0.314
25856,0.488,0.162,0.076,0.274
25857,0.118,0.188,0.2,0.494
25858,0.128,0.344,0.128,0.4
25859,0.154,0.13,0.224,0.492
25860,0.448,0.114,0.068,0.37
25861,0.06,0.096,0.642,0.202
25862,0.078,0.076,0.62,0.226
25863,0.076,0.074,0.732,0.118
25864,0.388,0.114,0.098,0.4
25865,0.064,0.324,0.54,0.072
25866,0.122,0.098,0.51,0.27
25867,0.1,0.472,0.112,0.316
25868,0.134,0.242,0.062,0.562
25869,0.074,0.394,0.286,0.246
25870,0.088,0.076,0.248,0.588
25871,0.048,0.092,0.59,0.27
25872,0.1,0.132,0.422,0.346
25873,0.1,0.122,0.23,0.548
25874,0.626,0.046,0.192,0.136
25875,0.08,0.21,0.456,0.254
25876,0.444,0.072,0.118,0.366
25877,0.686,0.078,0.074,0.162
25878,0.174,0.126,0.14,0.56
25879,0.096,0.42,0.206,0.278
25880,0.144,0.676,0.08,0.1
25881,0.346,0.442,0.138,0.074
25882,0.53,0.162,0.15,0.158
25883,0.57,0.11,0.178,0.142
25884,0.358,0.218,0.304,0.12
25885,0.216,0.162,0.208,0.414
25886,0.072,0.564,0.238,0.126
25887,0.332,0.136,0.276,0.256
25888,0.454,0.136,0.166,0.244
25889,0.214,0.266,0.33,0.19
25890,0.544,0.138,0.142,0.176
25891,0.142,0.302,0.392,0.164
25892,0.238,0.16,0.274,0.328
25893,0.404,0.194,0.134,0.268
25894,0.426,0.178,0.268,0.128
25895,0.41,0.174,0.178,0.238
25896,0.198,0.24,0.402,0.16
25897,0.268,0.344,0.206,0.182
25898,0.236,0.48,0.17,0.114
25899,0.18,0.388,0.19,0.242
25900,0.162,0.168,0.468,0.202
25901,0.252,0.246,0.38,0.122
25902,0.122,0.174,0.41,0.294
25903,0.152,0.382,0.32,0.146
25904,0.14,0.208,0.384,0.268
25905,0.124,0.238,0.414,0.224
25906,0.316,0.454,0.106,0.124
25907,0.25,0.336,0.16,0.254
25908,0.25,0.204,0.24,0.306
25909,0.294,0.432,0.154,0.12
25910,0.134,0.37,0.236,0.26
25911,0.348,0.194,0.178,0.28
25912,0.38,0.248,0.204,0.168
25913,0.128,0.182,0.472,0.218
25914,0.146,0.178,0.554,0.122
25915,0.406,0.226,0.18,0.188
25916,0.226,0.3,0.236,0.238
25917,0.192,0.486,0.168,0.154
25918,0.358,0.336,0.206,0.1
25919,0.49,0.094,0.242,0.174
25920,0.26,0.36,0.258,0.122
25921,0.282,0.068,0.54,0.11
25922,0.142,0.266,0.28,0.312
25923,0.222,0.13,0.25,0.398
25924,0.74,0.088,0.074,0.098
25925,0.094,0.076,0.604,0.226
25926,0.246,0.498,0.156,0.1
25927,0.1,0.382,0.304,0.214
25928,0.066,0.536,0.298,0.1
25929,0.102,0.522,0.094,0.282
25930,0.108,0.544,0.312,0.036
25931,0.082,0.064,0.736,0.118
25932,0.086,0.546,0.144,0.224
25933,0.15,0.202,0.558,0.09
25934,0.174,0.204,0.452,0.17
25935,0.286,0.244,0.098,0.372
25936,0.206,0.08,0.54,0.174
25937,0.618,0.108,0.062,0.212
25938,0.194,0.45,0.09,0.266
25939,0.122,0.1,0.45,0.328
25940,0.098,0.154,0.12,0.628
25941,0.116,0.106,0.65,0.128
25942,0.074,0.588,0.15,0.188
25943,0.072,0.276,0.132,0.52
25944,0.16,0.136,0.106,0.598
25945,0.146,0.126,0.164,0.564
25946,0.634,0.09,0.086,0.19
25947,0.468,0.178,0.158,0.196
25948,0.082,0.108,0.14,0.67
25949,0.124,0.212,0.51,0.154
25950,0.606,0.128,0.116,0.15
25951,0.136,0.134,0.512,0.218
25952,0.066,0.076,0.63,0.228
25953,0.148,0.114,0.134,0.604
25954,0.636,0.06,0.07,0.234
25955,0.154,0.498,0.148,0.2
25956,0.096,0.202,0.63,0.072
25957,0.314,0.25,0.09,0.346
25958,0.236,0.396,0.136,0.232
25959,0.146,0.152,0.476,0.226
25960,0.494,0.23,0.146,0.13
25961,0.488,0.168,0.244,0.1
25962,0.482,0.226,0.136,0.156
25963,0.068,0.334,0.444,0.154
25964,0.368,0.258,0.176,0.198
25965,0.13,0.182,0.532,0.156
25966,0.124,0.202,0.54,0.134
25967,0.21,0.204,0.17,0.416
25968,0.15,0.388,0.218,0.244
25969,0.11,0.334,0.482,0.074
25970,0.196,0.458,0.152,0.194
25971,0.45,0.266,0.13,0.154
25972,0.216,0.404,0.15,0.23
25973,0.116,0.204,0.56,0.12
25974,0.204,0.086,0.164,0.546
